Game,#,Key in…,Effect…,Code Source,Original Order
Jordan vs. Bird One on One,4,0FD-D67-7FA,15 seconds of possession 1-on-1 game,Official Code - GBCD2.txt,1092
Jordan vs. Bird One on One,5,007-48D-E6E,No timer,Official Code - GBCD2.txt,1093
Jordan vs. Bird One on One,6,056-72D-E62 + 056-81D-E62,5 points on 3-point shots,Official Code - GBCD2.txt,1094
Jordan vs. Bird One on One,7,086-72D-E62 + 086-81D-E62,8 points on 3-point shots,Official Code - GBCD2.txt,1095
Jordan vs. Bird One on One,8,0C6-72D-E62 + 0C6-81D-E62,12 points on 3-point shots,Official Code - GBCD2.txt,1096
Jordan vs. Bird One on One,9,056-A1D-E6E + 056-ADD-E62,5 points on 2-point shots,Official Code - GBCD2.txt,1097
Jordan vs. Bird One on One,10,086-A1D-E6E + 086-ADD-E62,8 points on 2-point shots,Official Code - GBCD2.txt,1098
Jordan vs. Bird One on One,11,0C6-A1D-E6E + 0C6-ADD-E62,12 points on 2-point shots,Official Code - GBCD2.txt,1099
Jurassic Park,1,013-9EF-E66,Start with 1 lives,Official Code - GBCD13.txt,2224
Jurassic Park,2,053-9EF-E66,Start with 5 lives,Official Code - GBCD13.txt,2225
Jurassic Park,3,073-9EF-E66,Start with 7 lives,Official Code - GBCD13.txt,2226
Jurassic Park,4,093-9EF-E66,Start with 9 lives,Official Code - GBCD13.txt,2227
Jurassic Park,5,01C-06E-F7A,Start with 1 heart--after 1st life,Official Code - GBCD13.txt,2228
Jurassic Park,6,09C-06E-F7A,Start with 9 hearts--after 1st life,Official Code - GBCD13.txt,2229
Jurassic Park,7,013-9BF-F7A,Start with 1 heart--1st life,Official Code - GBCD13.txt,2230
Jurassic Park,8,093-9BF-F7A,Start with 9 hearts--1st life,Official Code - GBCD13.txt,2231
Jurassic Park,9,00C-46E-19E,Infinite hearts,Official Code - GBCD13.txt,2232
Jurassic Park,10,00C-11E-E6E,Infinite lives,Official Code - GBCD13.txt,2233
Jurassic Park,11,AF3-C9B-7F6,Only need 1 card to open the gate,Official Code - GBCD13.txt,2234
Jurassic Park,12,003-DCB-19A,Cant collect any energy,Official Code - GBCD13.txt,2235
Jurassic Park,13,AF3-DCB-19A,First Aid gives you mega energy,Official Code - GBCD13.txt,2236
Jurassic Park,14,3E3-DAB-4CA + 033-DBB-F7E,Get max energy from collecting energy,Official Code - GBCD13.txt,2237
Jurassic Park,15,AFC-46E-19E,1 hit and you die,Official Code - GBCD13.txt,2238
Kid Dracula,1,015-43F-E66,Start with 1 energy heart,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1402
Kid Dracula,2,055-43F-E66,Start with 5 energy hearts,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1403
Kid Dracula,3,005-4BF-E62,Start with 1 life,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1404
Kid Dracula,4,045-4BF-E62,Start with 5 lives,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1405
Kid Dracula,5,095-4BF-E62,Start with 10 lives,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1406
Kid Dracula,6,FAB-F5A-4C1,Infinite lives,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1407
Kid Dracula,7,030-CD8-E6E,Start on level 3,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1408
Kid Dracula,8,050-CD8-E6E,Start on level 5,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1409
Kid Dracula,9,008-13F-367,Walk thru enemies and still keep energy hearts,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1410
Kid Icarus: Of Myths and Monsters ,1,A75-8EB-B30,Invincible against attacks,Official Code - GBCD0.txt,437
Kid Icarus: Of Myths and Monsters ,2,C95-7DC-6EE,Avoid injury from water and spikes (prevents use of holy water),Official Code - GBCD0.txt,438
Kid Icarus: Of Myths and Monsters ,3,05D-FEE-E62,Start with 5 credits,Official Code - GBCD0.txt,439
Kid Icarus: Of Myths and Monsters ,4,09D-FEE-E62,Start with 9 credits,Official Code - GBCD0.txt,440
Kid Icarus: Of Myths and Monsters ,5,A79-07C-19E,Infinite credits,Official Code - GBCD0.txt,441
Kid Icarus: Of Myths and Monsters ,6,023-26A-E6E,Each snake heart = 2,Official Code - GBCD0.txt,442
Kid Icarus: Of Myths and Monsters ,7,0A3-26A-E6E,Each snake heart = 10,Official Code - GBCD0.txt,443
Killer Instinct,1,002-199-19E,Infinite time,Official Code - GBCD15.txt,2455
Killer Instinct,2,103-1CD-80C,Round starts with 10 seconds,Official Code - GBCD15.txt,2456
Killer Instinct,3,303-1CD-80C,Round starts with 30 seconds,Official Code - GBCD15.txt,2457
Killer Instinct,4,503-1CD-80C,Round starts with 50 seconds,Official Code - GBCD15.txt,2458
Killer Instinct,5,753-1CD-80C,Round starts with 75 seconds,Official Code - GBCD15.txt,2459
Killer Instinct,6,FA7-B0B-4C1,Infinite energy,Official Code - GBCD15.txt,2460
Killer Instinct,7,012-EAD-919,Strart with very little energy,Official Code - GBCD15.txt,2461
Killer Instinct,8,4B2-EAD-919,Strart with 1/4 energy,Official Code - GBCD15.txt,2462
Killer Instinct,9,882-EAD-919,Strart with 1/2 energy,Official Code - GBCD15.txt,2463
Killer Instinct,10,B42-EAD-919,Strart with 3/4 energy,Official Code - GBCD15.txt,2464
Killer Instinct,11,00B-428-6E2,Fierce tiger fury does no damage,Official Code - GBCD15.txt,2465
Killer Instinct,12,88B-428-6E2,Fierce tiger fury does more damage,Official Code - GBCD15.txt,2466
Killer Instinct,13,FFB-428-6E2,Fierce tiger fury kills,Official Code - GBCD15.txt,2467
Killer Instinct,14,00B-698-916,Fierce wind kick does no damage,Official Code - GBCD15.txt,2468
Killer Instinct,15,88B-698-916,Fierce wind kick does more damage,Official Code - GBCD15.txt,2469
Killer Instinct,16,FFB-698-916,Fierce wind kick kills,Official Code - GBCD15.txt,2470
Killer Instinct,17,00B-838-91E,Fierce laser blade does no damage,Official Code - GBCD15.txt,2471
Killer Instinct,18,88B-838-91E,Fierce laser blade does more damage,Official Code - GBCD15.txt,2472
Killer Instinct,19,FFB-838-91E,Fierce laser blade kills,Official Code - GBCD15.txt,2473
Kirby's Dream Land,1,FA6-DBB-4C1,Infinite lives,Official Code - GBCD3.txt,1239
Kirby's Dream Land,2,FA4-63B-4C1,Infinite vitality bars except against end-of-stage boss,Official Code - GBCD3.txt,1240
Kirby's Dream Land,3,021-BBF-F7E,Start with 2 lives,Official Code - GBCD3.txt,1241
Kirby's Dream Land,4,051-BBF-F7E,Start with 5 lives,Official Code - GBCD3.txt,1242
Kirby's Dream Land,5,091-BBF-F7E,Start with 9 lives,Official Code - GBCD3.txt,1243
Kirby's Dream Land,6,021-C0F-F72,Start with 2 vitality bars ,Official Code - GBCD3.txt,1244
Kirby's Dream Land,7,051-C0F-F72,Start with 5 vitality bars ,Official Code - GBCD3.txt,1245
Kirby's Dream Land,8,091-C0F-F72,Start with 9 vitality bars ,Official Code - GBCD3.txt,1246
Kirby's Dreamland 2,1,003-838-19E,One hit and you're invincible,Official Code - GBCD16.txt,2474
Kirby's Dreamland 2,2,012-BFA-6EB,Don't flash at all after getting hit,Official Code - GBCD16.txt,2475
Kirby's Dreamland 2,3,202-BFA-6EB,Don't flash as long after getting hit,Official Code - GBCD16.txt,2476
Kirby's Dreamland 2,4,FA7-CBD-4C1,Infinite energy,Official Code - GBCD16.txt,2477
Kirby's Dreamland 2,5,AFA-9EC-A28,One hit and you die,Official Code - GBCD16.txt,2478
Kirby's Dreamland 2,6,00D-589-E62,Start with 1 life,Official Code - GBCD16.txt,2479
Kirby's Dreamland 2,7,04D-589-E62,Start with 5 lives,Official Code - GBCD16.txt,2480
Kirby's Dreamland 2,8,06D-589-E62,Start with 7 lives,Official Code - GBCD16.txt,2481
Kirby's Dreamland 2,9,09D-589-E62,Start with 10 lives,Official Code - GBCD16.txt,2482
Kirby's Dreamland 2,10,FA1-C4B-4C1,Infinite lives,Official Code - GBCD16.txt,2483
Kirby's Dreamland 2,11,01C-DE8-F76,Each star woth an extra life,Official Code - GBCD16.txt,2484
Kirby's Dreamland 2,12,00C-DC8-19A,Can't get extra lives from stars,Official Code - GBCD16.txt,2485
Kirby's Dreamland 2,13,01C-DE8-F76  + 3DC-878-19A,Each star takes away a life,Official Code - GBCD16.txt,2486
Kirby's Pinball Land,1,300-B99-6EB,30 sec. allowed in Wispy-Woods bonus room,Official Code - GBCD10.txt,1919
Kirby's Pinball Land,2,990-B99-6EB,99 sec. allowed in Wispy-Woods bonus room,Official Code - GBCD10.txt,1920
Kirby's Pinball Land,3,FAF-18A-4C1,Infinite bonus room time--switch off to exit,Official Code - GBCD10.txt,1921
Kirby's Pinball Land,4,005-34B-E69,Infinite balls,Official Code - GBCD10.txt,1922
Kirby's Pinball Land,5,054-7CF-E66,Start with 5 balls,Official Code - GBCD10.txt,1923
Kirby's Pinball Land,6,014-7CF-E66,Start with 1 ball,Official Code - GBCD10.txt,1924
Kirby's Pinball Land,7,094-7CF-E66,Start with 9 balls,Official Code - GBCD10.txt,1925
Kirby's Pinball Land,8,3EE-CF9-2A9 + 01E-D09-A21,Go straight to end-of-level bosses,Official Code - GBCD10.txt,1926
Kirby's Pinball Land,9,3EE-CF9-2A9 + 02E-D09-A21,Go straight to bonus games,Official Code - GBCD10.txt,1927
Kirby's Pinball Land,1,300-B9A-6EB,30 sec. allowed in Kracko Land bonus room,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2548
Kirby's Pinball Land,2,990-B9A-6EB,99 sec. allowed in Kracko Land bonus room,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2549
Kirby's Pinball Land,3,300-499-6EB,30 sec. allowed in Poppy Brothers' Land bonus room,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2550
Kirby's Pinball Land,4,990-499-6EB,99 sec. allowed in Poppy Brothers' Land bonus room,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2551
Klax,1,3E9-B4E-F71 + 0A9-B5E-F7E,*Level 10,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2552
Klax,2,3E9-B4E-F71 + 149-B5E-F7E,*Level 20,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2553
Klax,3,3E9-B4E-F71 + 289-B5E-F7E,*Level 40,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2554
Klax,4,3E9-B4E-F71 + 509-B5E-F7E,*Level 80,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2555
Klax,5,3E9-B4E-F71 + 639-B5E-F7E,*Last level,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2556
Klax,6,001-4FB-3BA,Infinite lives,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2557
Klax,7,015-FAB-E66,Can't drop a single tile--levels 1-5,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2558
Klax,8,085-FAB-E66,Can drop 8 tiles--levels 1-5,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2559
Klax,9,016-0CB-F7A,Can't drop a single tile--levels 6-10,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2560
Klax,10,086-0CB-F7A,Can drop 8 tiles--levels 6-10,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2561
Klax,11,016-18B-F7E,Can't drop a single tile--levels 11-99,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2562
Klax,12,086-18B-F7E,Can drop 8 tiles--levels 11-99,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2563
Klax,13,FAD-91E-4C1,Press down to increase speed of tiles and they stay at that speed,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2564
Krusty's Fun House,1,022-43F-E66 + 022-58F-E66,Start with 2 lives,Official Code - GBCD8.txt,1864
Krusty's Fun House,2,062-43F-E66 + 062-58F-E66,Start with 6 lives,Official Code - GBCD8.txt,1865
Krusty's Fun House,3,092-43F-E66 + 092-58F-E66,Start with 9 lives,Official Code - GBCD8.txt,1866
Krusty's Fun House,4,FA3-ACF-4C1,Infinite lives,Official Code - GBCD8.txt,1867
Krusty's Fun House,5,FA6-EBB-4C1,Infinite pies,Official Code - GBCD8.txt,1868
Krusty's Fun House,6,022-5DF-C42,Start with 2 pies,Official Code - GBCD8.txt,1869
Krusty's Fun House,7,072-5DF-C42,Start with 7 pies,Official Code - GBCD8.txt,1870
Krusty's Fun House,8,0F2-5DF-C42,Start with 15 pies╤only shows 10,Official Code - GBCD8.txt,1871
Kung Fu Master ,1,010-F2A-E62,Start with 2 lives,Official Code - GBCD0.txt,444
Kung Fu Master ,2,050-F2A-E62,Start with 6 lives,Official Code - GBCD0.txt,445
Kung Fu Master ,3,090-F2A-E62,Start with 10 lives,Official Code - GBCD0.txt,446
Kung Fu Master ,4,003-E3A-3BE,Infinite lives,Official Code - GBCD0.txt,447
Kung Fu Master ,5,010-F7A-F7E,1 continue,Official Code - GBCD0.txt,448
Kung Fu Master ,6,090-F7A-F7E,9 continues,Official Code - GBCD0.txt,449
Kung Fu Master ,7,00A-32A-3BE,Infinite continues--switch off between levels to go on,Official Code - GBCD0.txt,450
Kung Fu Master ,8,00C-8EA-3BE,Infinite time,Official Code - GBCD0.txt,451
Kung Fu Master ,9,022-8DA-E6E,"Start timer at 2,000",Official Code - GBCD0.txt,452
Kung Fu Master ,10,042-8DA-E6E,"Start timer at 4,000",Official Code - GBCD0.txt,453
Kwirk ,1,000-03E-19A,Bonus points don't go down,Official Code - GBCD0.txt,454
Kwirk ,2,000-0DE-E6E,Stop timer,Official Code - GBCD0.txt,455
Kwirk ,3,020-0DE-E6E,Timer runs at 2x speed,Official Code - GBCD0.txt,456
Kwirk ,4,771-02E-197 + 7F1-11E-3B7,Up control is down/down is up,Official Code - GBCD0.txt,457
Kwirk ,5,671-20E-5D7 + 6F1-37E-7F7,Left control is right/right is left,Official Code - GBCD0.txt,458
Lethal Weapon,1,1E9-CEE-E6B,Start with weapon energy on 1/2,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1417
Lethal Weapon,2,FA6-01E-4C1,Infinite weapon energy,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1418
Lethal Weapon,3,239-C3E-E6B,Start with life energy on 1/2,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1419
Lethal Weapon,4,FAA-1DD-4C1 + FAA-A5D-4C1,Infinite life energy--except falling down holes,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1420
Lethal Weapon,5,004-5BB-195,No enemies--can switch on/off,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1421
Lock N' Chase ,1,509-6BD-E66,Start with 50 lives,Official Code - GBCD0.txt,459
Lock N' Chase ,2,259-6BD-E66,Start with 25 lives,Official Code - GBCD0.txt,460
Lock N' Chase ,3,109-6BD-E66,Start with 10 lives,Official Code - GBCD0.txt,461
Lock N' Chase ,4,007-C1D-E6E,Infinite lives,Official Code - GBCD0.txt,462
Lock N' Chase ,5,3ED-79F-081 + 02D-7AF-3BC + 00D-7BF-E69,Start on practice stage 1-1,Official Code - GBCD0.txt,463
Lock N' Chase ,6,3ED-79F-081 + 03D-7AF-3BC + 00D-7BF-E69,Start on practice stage 1-2,Official Code - GBCD0.txt,464
Lock N' Chase ,7,3ED-79F-081 + 04D-7AF-3BC + 00D-7BF-E69,Start on practice stage 1-3,Official Code - GBCD0.txt,465
Lock N' Chase ,8,3ED-79F-081 + 08D-7AF-3BC + 00D-7BF-E69,Start on practice stage 2-1,Official Code - GBCD0.txt,466
Lock N' Chase ,9,3ED-79F-081 + 09D-7AF-3BC + 00D-7BF-E69,Start on practice stage 2-2,Official Code - GBCD0.txt,467
Lock N' Chase ,10,3ED-79F-081 + 0AD-7AF-3BC + 00D-7BF-E69,Start on practice stage 2-3,Official Code - GBCD0.txt,468
Lock N' Chase ,11,3ED-79F-081 + 0ED-7AF-3BC + 00D-7BF-E69,Start on practice stage 3-1,Official Code - GBCD0.txt,469
Lock N' Chase ,12,3ED-79F-081 + 0FD-7AF-3BC + 00D-7BF-E69,Start on practice stage 3-2,Official Code - GBCD0.txt,470
Lock N' Chase ,13,3ED-79F-081 + 10D-7AF-3BC + 00D-7BF-E69,Start on practice stage 3-3,Official Code - GBCD0.txt,471
Lock N' Chase ,14,3ED-79F-081 + 14D-7AF-3BC + 00D-7BF-E69,Start on practice stage 4-1,Official Code - GBCD0.txt,472
Lock N' Chase ,15,3ED-79F-081 + 15D-7AF-3BC + 00D-7BF-E69,Start on practice stage 4-2,Official Code - GBCD0.txt,473
Lock N' Chase ,16,3ED-79F-081 + 16D-7AF-3BC + 00D-7BF-E69,Start on practice stage 4-3,Official Code - GBCD0.txt,474
Lock N' Chase ,17,3ED-79F-081 + 20D-7AF-3BC + 00D-7BF-E69,Start on practice stage 6-1,Official Code - GBCD0.txt,475
Lock N' Chase ,18,3ED-79F-081 + 21D-7AF-3BC + 00D-7BF-E69,Start on practice stage 6-2,Official Code - GBCD0.txt,476
Lock N' Chase ,19,3ED-79F-081 + 22D-7AF-3BC + 00D-7BF-E69,Start on practice stage 6-3,Official Code - GBCD0.txt,477
Lock N' Chase ,20,3ED-79F-081 + 27D-7AF-3BC + 00D-7BF-E69,Start on practice stage 7-1,Official Code - GBCD0.txt,478
Lock N' Chase ,21,3ED-79F-081 + 28D-7AF-3BC + 00D-7BF-E69,Start on practice stage 7-2,Official Code - GBCD0.txt,479
Lock N' Chase ,22,18B-BDE-4CA,Can't drop barriers,Official Code - GBCD0.txt,480
Looney Tunes,1,008-9CF-E6E,Infinite time,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2497
Looney Tunes,2,028-9CF-E6E,Speed up timer,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2498
Looney Tunes,3,00B-02E-E6E,Infinite lives,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2499
Looney Tunes,4,011-ECF-E62,Start with 2 lives,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2500
Looney Tunes,5,031-ECF-E62,Start with 4 lives,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2501
Looney Tunes,6,091-ECF-E62,Start with 10 lives,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2502
Looney Tunes,7,0C2-FBF-E6E,Start on stage 1 boss level,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2503
Looney Tunes,8,0D2-FBF-E6E,Start on stage 2,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2504
Looney Tunes,9,0E2-FBF-E6E,Start on stage 3,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2505
Looney Tunes,10,0F2-FBF-E6E,Start on stage 4,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2506
Looney Tunes,11,102-FBF-E6E,Start on stage 5,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2507
Looney Tunes,12,1D2-FBF-E6E,Start on stage 5 boss level,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2508
Looney Tunes,13,1E2-FBF-E6E,Start on stage 6,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2509
Looney Tunes,14,1F2-FBF-E6E,Start on stage 7,"Official Code - GBCD_upd.txt (Volume 1, No. 1)",2510
Loopz ,1,002-6D8-19E,Infinite lives--can switch on/off,Official Code - GBCD0.txt,481
Loopz ,2,014-15C-E66,Start with 1 life,Official Code - GBCD0.txt,482
Loopz ,3,054-15C-E66,Start with 5 lives,Official Code - GBCD0.txt,483
Loopz ,4,0A4-15C-E66,Start with 10 lives,Official Code - GBCD0.txt,484
Loopz ,5,144-15C-E66,Start with 20 lives,Official Code - GBCD0.txt,485
Loopz ,6,00C-AB8-19E,Infinite time--can switch on/off,Official Code - GBCD0.txt,486
Loopz ,7,379-628-084,Sets bonus multiplier to 10,Official Code - GBCD0.txt,487
Madden '95,1,00C-3BE-19E,Infinite play clock,Official Code - GBCD14.txt,2326
Madden '95,2,00C-62E-19E + F09-33C-6E9,Infinite game time,Official Code - GBCD14.txt,2327
Madden '95,3,028-8ED-E6E,Start on second down,Official Code - GBCD14.txt,2328
Madden '95,4,038-8ED-E6E,Start on third down,Official Code - GBCD14.txt,2329
Madden '95,5,048-8ED-E6E,Start on fourth down,Official Code - GBCD14.txt,2330
Madden '95,6,005-DED-19A + FAE-F0C-4C1,Down never increases,Official Code - GBCD14.txt,2331
Malibu Beach Volleyball ,1,00F-0CA-E6D,"Computer can't score a point--if score is 0-0, makes you change court alot",Official Code - GBCD2.txt,1100
Malibu Beach Volleyball ,2,00D-0EA-E6E + 00D-E0A-E6E,You always serve,Official Code - GBCD2.txt,1101
,,,,,
Malibu Beach Volleyball ,1,FF1-00B-F7A,Have infinite hits to return ball over net,"Official Code - GBCD_upd.txt (Volume 1, No. 2)",2511
Malibu Beach Volleyball ,2,03D-AAB-F7A,Easier to score(Computer can play ball 2x before returning over net),"Official Code - GBCD_upd.txt (Volume 1, No. 2)",2512
Malibu Beach Volleyball ,3,05D-AAB-F7A,Computer can play ball 4x before returning over net--but may not,"Official Code - GBCD_upd.txt (Volume 1, No. 2)",2513
Marble Madness ,1,00A-A8C-3BE,Infinite time,Official Code - GBCD0.txt,488
Marble Madness ,2,638-5EC-19A,99 seconds for level 1,Official Code - GBCD0.txt,489
Marble Madness ,3,638-5FC-E6F,99 seconds for level 2,Official Code - GBCD0.txt,490
Marble Madness ,4,638-60C-4CA,99 seconds for level 3,Official Code - GBCD0.txt,491
Marble Madness ,5,638-61C-6EE,99 seconds for level 4,Official Code - GBCD0.txt,492
Marble Madness ,6,FA0-65C-4C1,Continue from last level reached,Official Code - GBCD0.txt,493
Maru's Mission,1,009-7CC-A2C + 009-80C-808,Infinite energy,Official Code - GBCD13.txt,2199
Mega Man 3,1,02B-17F-E66,Start with 2 lives,Official Code - GBCD3.txt,1247
Mega Man 3,2,06B-17F-E66,Start with 6 lives,Official Code - GBCD3.txt,1248
Mega Man 3,3,09B-17F-E66,Start with 9 lives,Official Code - GBCD3.txt,1249
Mega Man 3,4,00C-099-3B7,Infinite energy,Official Code - GBCD3.txt,1250
